Place_id,Map LOcation,Name,Price,Cuisine,Latitude,Longitude,Address,Timing,,Rating,Total Raters,Competitor_Count,Area Name
49,https://www.google.co.in/maps/place/Bakes+%26+Brews/data=!4m7!3m6!1s0x3bddeb50edd1b037:0x7c559ddd99ae5e0a!8m2!3d19.9903966!4d73.7893903!16s%2Fg%2F11nn3_fgr8!19sChIJN7DR7VDr3TsRCl6umd2dVXw?authuser=0&hl=en&rclk=1,Bakes & Brews,255,North Indian,19.9903966,73.7893903,"Ground Level, Courtyard by Marriott Nashik, Mumbai Agra Rd, near Mumbai Naka https://www.google.com/maps/reserve/v/dine/c/JnkvSpqC6LM?source=pa&opi=79508299&hl=enIN&gei=i4KvZ47pDJKNseMPgPTq4Q8&sourceurl=https://www.google.co.in/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Din%26pb%3D!4m12!1m3!1d9041.78994237556!2d73.77395622524293!3d19.9870500339667!2m3!1f0!2f0!3f0!3m2!1i2048!2i926!4f13.1!7i20!10b1!12m23!1m3!18b1!30b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m2!1sbHvZ_HzFf6c4EPkrCDgA4!7e81!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i926!1m6!1m2!1i1998!2i0!2m2!1i2048!2i926!1m6!1m2!1i0!2i0!2m2!1i2048!2i20!1m6!1m2!1i0!2i906!2m2!1i2048!2i926!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m4!2e2!3m2!1b1!3b1!61b1!67m3!7b1!10b1!14b1!69i720%26q%3DRestaurants%26ech%3D11%26psi%3DbHvZ_HzFf6c4EPkrCDgA4.1739554675451.1",,,4.7,23,124,mumbai agra road
50,https://www.google.co.in/maps/place/Hotel+Punjab/data=!4m7!3m6!1s0x3bddeafda1723f0d:0x1ff0f22724e9aaa!8m2!3d19.9934383!4d73.7966111!16s%2Fg%2F11f26svr65!19sChIJDT9yof3q3TsRqppOciIP_wE?authuser=0&hl=en&rclk=1,Hotel Punjab,300,Punjabi,19.9934383,73.7966111,,⋅ 12 am ⋅ Opens 7 am Sat,,3.7,65,96,dwarka
51,https://www.google.co.in/maps/place/The+Five+Elements+Restaurant/data=!4m7!3m6!1s0x3bddeb7a388104a7:0xa066287045fdb632!8m2!3d19.9908062!4d73.7574152!16s%2Fg%2F11fy2q2r43!19sChIJpwSBOHrr3TsRMrb9RXAoZqA?authuser=0&hl=en&rclk=1,The Five Elements Restaurant,300,Vegetarian,19.9908062,73.7574152,Mahatma NagarUntwadi Rd https://www.google.com/maps/reserve/v/dine/c/POkEynzPdgs?source=pa&opi=79508299&hl=enIN&gei=i4KvZ47pDJKNseMPgPTq4Q8&sourceurl=https://www.google.co.in/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Din%26pb%3D!4m12!1m3!1d9041.78994237556!2d73.77395622524293!3d19.9870500339667!2m3!1f0!2f0!3f0!3m2!1i2048!2i926!4f13.1!7i20!10b1!12m23!1m3!18b1!30b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m2!1sbHvZ_HzFf6c4EPkrCDgA4!7e81!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i926!1m6!1m2!1i1998!2i0!2m2!1i2048!2i926!1m6!1m2!1i0!2i0!2m2!1i2048!2i20!1m6!1m2!1i0!2i906!2m2!1i2048!2i926!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m4!2e2!3m2!1b1!3b1!61b1!67m3!7b1!10b1!14b1!69i720%26q%3DRestaurants%26ech%3D11%26psi%3DbHvZ_HzFf6c4EPkrCDgA4.1739554675451.1,⋅ Opens 11 am Sat,,4.5,16084,126,untwadi road
52,https://www.google.co.in/maps/place/HOTEL+NEW+PADMA+BAR+And+RESTAURANT/data=!4m7!3m6!1s0x3bddeb67246f6655:0x9e4dff168ac68ffa!8m2!3d19.977047!4d73.75475!16s%2Fg%2F1hm52cctj!19sChIJVWZvJGfr3TsRo_Gihb_TZ4?authuser=0&hl=en&rclk=1,HOTEL NEW PADMA BAR And RESTAURANT,300,Restaurant,19.977047,73.75475,,⋅ 11:30 pm ⋅ Opens 9:30 am Sat,,3.5,287,103,ambad
53,https://www.google.co.in/maps/place/Red+Chillys++Levels/data=!4m7!3m6!1s0x3bddeb5b6847dc27:0xafd1be0587d44cbf!8m2!3d19.993747!4d73.7495878!16s%2Fg%2F11smdp1lxt!19sChIJJ9xHaFvr3TsRv0zUhwW0a8?authuser=0&hl=en&rclk=1,Red Chillys Levels,255,North Indian,19.993747,73.7495878,Trambakeshwar Rd https://www.google.com/maps/reserve/v/dine/c/EKRunJE9_yU?source=pa&opi=79508299&hl=enIN&gei=i4KvZ47pDJKNseMPgPTq4Q8&sourceurl=https://www.google.co.in/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Din%26pb%3D!4m12!1m3!1d9041.78994237556!2d73.77395622524293!3d19.9870500339667!2m3!1f0!2f0!3f0!3m2!1i2048!2i926!4f13.1!7i20!10b1!12m23!1m3!18b1!30b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m2!1sbHvZ_HzFf6c4EPkrCDgA4!7e81!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i926!1m6!1m2!1i1998!2i0!2m2!1i2048!2i926!1m6!1m2!1i0!2i0!2m2!1i2048!2i20!1m6!1m2!1i0!2i906!2m2!1i2048!2i926!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m4!2e2!3m2!1b1!3b1!61b1!67m3!7b1!10b1!14b1!69i720%26q%3DRestaurants%26ech%3D11%26psi%3DbHvZ_HzFf6c4EPkrCDgA4.1739554675451.1,⋅ Closes 1 am,,4.4,1119,121,trambakeshwar road
54,https://www.google.co.in/maps/place/Udupi+Tadka+Gokul+Pure+Veg+Restaurant+Nashik/data=!4m7!3m6!1s0x3bddeb0fed80677f:0x9f7958f332cf61a3!8m2!3d19.9902982!4d73.78233!16s%2Fg%2F1ygbbfvwc!19sChIJf2eA7Q_r3TsRo2HPMvNYeZ8?authuser=0&hl=en&rclk=1,Udupi Tadka Gokul Pure Veg Restaurant Nashik,300,South Indian,19.9902982,73.78233,,⋅ Opens 8:20 am Sat,,4.2,6233,135,mumbai naka
55,https://www.google.co.in/maps/place/Surbhi+Pure+Veg+Family+Restaurant/data=!4m7!3m6!1s0x3bddeb013af2e74b:0x1eca09c91bb7daff!8m2!3d19.9928601!4d73.782562!16s%2Fg%2F1tffsd0f!19sChIJSfyOgHr3TsR_9q3G8kJyh4?authuser=0&hl=en&rclk=1,Surbhi Pure Veg Family Restaurant,300,Vegetarian,19.9928601,73.782562,Typical veggie fare in modest surrounds https://www.google.com/maps/reserve/v/dine/c/XqejZxuYHKA?source=pa&opi=79508299&hl=enIN&gei=i4KvZ47pDJKNseMPgPTq4Q8&sourceurl=https://www.google.co.in/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Din%26pb%3D!4m12!1m3!1d9041.78994237556!2d73.77395622524293!3d19.9870500339667!2m3!1f0!2f0!3f0!3m2!1i2048!2i926!4f13.1!7i20!10b1!12m23!1m3!18b1!30b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m2!1sbHvZ_HzFf6c4EPkrCDgA4!7e81!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i926!1m6!1m2!1i1998!2i0!2m2!1i2048!2i926!1m6!1m2!1i0!2i0!2m2!1i2048!2i20!1m6!1m2!1i0!2i906!2m2!1i2048!2i926!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m4!2e2!3m2!1b1!3b1!61b1!67m3!7b1!10b1!14b1!69i720%26q%3DRestaurants%26ech%3D11%26psi%3DbHvZ_HzFf6c4EPkrCDgA4.1739554675451.1,⋅ Opens 8 am Sat,,3.9,1181,130,mumbai naka
56,https://www.google.co.in/maps/place/Chaan+Missal/data=!4m7!3m6!1s0x3bddebae5a7142e5:0x3d688b0dfd662c3c!8m2!3d19.9840181!4d73.7834205!16s%2Fg%2F11qrmxjj9l!19sChIJ5UJxWq7r3TsRPCxm_Q2LaD0?authuser=0&hl=en&rclk=1,Chaan Missal,300,Indian,19.9840181,73.7834205,,,,3.7,59,123,college road
57,https://www.google.co.in/maps/place/Hotel+Chintamani+bhojnalay+%28mess%29/data=!4m7!3m6!1s0x3bddeb1095a2bccb:0xc75487d44fec2567!8m2!3d19.9799615!4d73.7621474!16s%2Fg%2F11p6722xnq!19sChIJy7yilRDr3TsRZyXsT9SHVMc?authuser=0&hl=en&rclk=1,Hotel Chintamani bhojnalay (mess),100,Restaurant,19.9799615,73.7621474,,,,4.7,34,115,cidco
58,https://www.google.co.in/maps/place/THE+TEROTALE/data=!4m7!3m6!1s0x3bddeb761da64c91:0x4609751dd55ee07a!8m2!3d19.9913583!4d73.7607674!16s%2Fg%2F11q4m1rt84!19sChIJkUymHXbr3TsReuBe1R11CUY?authuser=0&hl=en&rclk=1,THE TEROTALE,400,Vegetarian,19.9913583,73.7607674,"Dr. Babasaheb Ambedkar Rd, opposite to city center mall, beside lakshika mangal karyalay",⋅ Opens 12 pm Sat,,4.8,5219,134,untwadi road
59,https://www.google.co.in/maps/place/The+Namastey+Nashik/data=!4m7!3m6!1s0x3bddebcf1f9ba75f:0x11243d05f71699b5!8m2!3d19.9908815!4d73.7591228!16s%2Fg%2F11tcgnvglc!19sChIJX6ebH8_r3TsRtZkW9wU9JBE?authuser=0&hl=en&rclk=1,The Namastey Nashik,255,Vegetarian,19.9908815,73.7591228,,,,4.6,1899,125,mahatma nagar
60,https://www.google.co.in/maps/place/Tejal+restaurant/data=!4m7!3m6!1s0x3bddeb6421c37d09:0x2f4f5f476c6dff37!8m2!3d19.9809876!4d73.7552253!16s%2Fg%2F1hhwf66wq!19sChIJCX3DIWTr3TsRN_9tbEdfTy8?authuser=0&hl=en&rclk=1,Tejal restaurant,300,North Indian,19.9809876,73.7552253,,⋅ Opens 10 am Sat,,4,420,84,trimurti chowk
61,https://www.google.co.in/maps/place/Red+dragon+Restaurant/data=!4m7!3m6!1s0x3bddeb5ff9e24727:0x8cddbd6c731088af!8m2!3d19.9904722!4d73.7618218!16s%2Fg%2F11j98nfnnn!19sChIJJ0fiV_r3TsRr4gQc2y93Yw?authuser=0&hl=en&rclk=1,Red dragon Restaurant,300,Chinese,19.9904722,73.7618218,"https://www.google.com/maps/reserve/v/dine/c/a11wdBu12EQ?source=pa&opi=79508299&hl=enIN&gei=jYKvZHJHaOZseMPypa_gQY&sourceurl=https://www.google.co.in/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Din%26pb%3D!4m12!1m3!1d9041.78994237556!2d73.77395622524293!3d19.9870500339667!2m3!1f0!2f0!3f0!3m2!1i2048!2i926!4f13.1!7i20!8i20!10b1!12m23!1m3!18b1!30b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1sbHvZ_HzFf6c4EPkrCDgA4:1103!2s1i:0,t:246204,p:bHvZ_HzFf6c4EPkrCDgA4:1103!7e81!12e22!17sbHvZ_HzFf6c4EPkrCDgA4:1104!24m108!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_reviews!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i926!1m6!1m2!1i1998!2i0!2m2!1i2048!2i926!1m6!1m2!1i0!2i0!2m2!1i2048!2i20!1m6!1m2!1i0!2i906!2m2!1i2048!2i926!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m124!1m119!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwjO2sKN3cOLAxWSRmwGHQC6OvwQ_KkBCIIHKBY!10m2!3m1!1e1!2m7!1u5!4sNorth%2BIndian!5e1!9s0ahUKEwjO2sKN3cOLAxWSRmwGHQC6OvwQ_KkBCIMHKBc!10m2!5m1!1sgcid:north_indian_restaurant!2m7!1u5!4sVegetarian!5e1!9s0ahUKEwjO2sKN3cOLAxWSRmwGHQC6OvwQ_KkBCIQHKBg!10m2!5m1!1sgcid:vegetarian_restaurant!2m7!1u2!4sToprated!5e1!9s0ahUKEwjO2sKN3cOLAxWSRmwGHQC6OvwQ_KkBCIUHKBk!10m2!2m1!1e1!3m1!1u2!3m1!1u3!3m81!1u5!2m7!1m2!5m1!1sgcid:buffet_restaurant!2sBuffet!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:european_restaurant!2sEuropean!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:fast_food_restaurant!2sFast%2BFood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:north_indian_restaurant!2sNorth%2BIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:pizza_restaurant!2sPizza!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/pizza.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:south_indian_restaurant!2sSouth%2BIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:vegetarian_restaurant!2sVegetarian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!4BIAEqAklO!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!61b1!67m3!7b1!10b1!14b1!69i720%26q%3DRestaurants%26ech%3D12%26psi%3DbHvZ_HzFf6c4EPkrCDgA4.1739554675451.1",⋅ Opens 11 am Sat,,3.9,1312,135,untwadi road
62,https://www.google.com/maps/place/Friendship+Restaurant/data=!4m7!3m6!1s0x3bddea67c1436bb7:0xe32aec3290995489!8m2!3d20.0143028!4d73.820459!16s%2Fg%2F11d_pvd7nn!19sChIJt2tDwWfq3TsRiVSZkDLsKuM?authuser=0&hl=en&rclk=1,Friendship Restaurant,100,Pizza,20.0143028,73.820459,·,,,3.9,989,65,amrutdham
63,https://www.google.com/maps/place/Hotel+Mehfil+Family+Restaurant/data=!4m7!3m6!1s0x3bddebf34418ac19:0xb0460b3c0b648fa9!8m2!3d20.018089!4d73.8368207!16s%2Fg%2F11rj671013!19sChIJGawYRPPr3TsRqY9kCzwLRrA?authuser=0&hl=en&rclk=1,Hotel Mehfil Family Restaurant,255,Familyfriendly,20.018089,73.8368207,"Mumbai Agra Rd, behind Mother Teresa aashram, near Roongta Bellissimo Project",,,4.6,97,69,mumbai agra road
64,https://www.google.com/maps/place/Rasoi+Punjab+Di/data=!4m7!3m6!1s0x3bddeb80e2b32fd1:0xdcc94719938ced7f!8m2!3d20.0103668!4d73.8312924!16s%2Fg%2F11h2gdr5yd!19sChIJ0Sz4oDr3TsRf2MkxlHydw?authuser=0&hl=en&rclk=1,Rasoi Punjab Di,255,Punjabi,20.0103668,73.8312924,"Ground floor, Bungalow, Row Houses, Street No. 3, near Apurva, behind Ashoka buildcon office",,,4.5,168,70,amrutdham
65,https://www.google.com/maps/place/Hotel+West+In+%28East+End%29+Family+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bddea6fe770586d:0x6250ec246e0e6b27!8m2!3d20.0178283!4d73.8295643!16s%2Fg%2F1hf32ysl9!19sChIJbVhw52_q3TsRJ2sObiTsUGI?authuser=0&hl=en&rclk=1,Hotel West In (East End) Family Restaurant and Bar,255,Non Vegetarian Restaurant,20.0178283,73.8295643,"Mumbai Agra Rd, next to HDFC BANK",,,3.8,437,65,mumbai agra road
66,https://www.google.com/maps/place/Swagat+Veg+NonVeg+Family+Restaurant+%28Special+Misal%29/data=!4m7!3m6!1s0x3bddeb67019c162b:0x9f38c9593600ee40!8m2!3d20.0168264!4d73.8248604!16s%2Fg%2F11jy50fsln!19sChIJKxacAWfr3TsRQO4ANlnJOJ8?authuser=0&hl=en&rclk=1,Swagat Veg NonVeg Family Restaurant (Special Misal),255,Restaurant,20.0168264,73.8248604,,,,4.4,18,66,mumbai agra road
67,https://www.google.com/maps/place/PanditJi+Restaurant+%28+HOTEL+NEW+PUNJAB+%29/data=!4m7!3m6!1s0x3bddebacef8809a3:0xdf2c4da6c4eef0b4!8m2!3d20.0094329!4d73.7927829!16s%2Fg%2F11f4tb9b0n!19sChIJowmI76zr3TsRtPDuxKZNLN8?authuser=0&hl=en&rclk=1,PanditJi Restaurant ( HOTEL NEW PUNJAB ),255,Restaurant,20.0094329,73.7927829,"2Q5V+Q4F, Siddhi Towers , opp.Indrakund Mandir , Ramkund , Malegoan Stand",,,3.9,46,80,panchvati
68,https://www.google.com/maps/place/Food+Moody%27s+Restaurant+%26+Boys+Hostel/data=!4m7!3m6!1s0x3bddeb8fbb01f6a5:0x4edc73dbce66e226!8m2!3d20.013568!4d73.8248721!16s%2Fg%2F11t8gr1rkv!19sChIJpfYBu4_r3TsRJuJmzttz3E4?authuser=0&hl=en&rclk=1,Food Moody's Restaurant & Boys Hostel,100,Indian,20.013568,73.8248721,"Ramganga Row House, behind KK Wagh College Road",,,4.8,51,66,amrutdham
69,https://www.google.com/maps/place/Peshwa+Pure+veg/data=!4m7!3m6!1s0x3bddc1cd79f72ddb:0xca3f7f89ddfc54c6!8m2!3d20.0055829!4d73.8437925!16s%2Fg%2F11ssb9lqsg!19sChIJ2y33ec3B3TsRxlT83Yl_P8o?authuser=0&hl=en&rclk=1,Peshwa Pure veg,300,Vegetarian,20.0055829,73.8437925,"Jatra, Nandur Link Rd, opp. to hotel bamboos",,,4.2,21,20,jatra
70,https://www.google.com/maps/place/Hotel+Swad+Family+restaurant/data=!4m7!3m6!1s0x3bddeb8336905081:0x92ef815de6710fa7!8m2!3d20.0203007!4d73.8219261!16s%2Fg%2F11sq3fc94m!19sChIJgVCQNoPr3TsRpw9x5l2B75I?authuser=0&hl=en&rclk=1,Hotel Swad Family restaurant,255,Familyfriendly,20.0203007,73.8219261,2RCC+4QF,,,4.1,7,66,amrutdham
71,https://www.google.com/maps/place/ASHTAKAM++Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bddebe9bd561201:0x3f1b341ccc3bd686!8m2!3d20.0186102!4d73.8289121!16s%2Fg%2F11wfz6vx65!19sChIJARJWvenr3TsRhtY7zBw0Gz8?authuser=0&hl=en&rclk=1,ASHTAKAM Pure Veg Restaurant,100,Restaurant,20.0186102,73.8289121,·,,,4.6,28,66,bali chowk
72,https://www.google.com/maps/place/Aditya+Misal+House+Restaurant/data=!4m7!3m6!1s0x3bddebd27cbaba7f:0xa6c39452f3e49b7a!8m2!3d20.0165!4d73.824723!16s%2Fg%2F11ssc4_2hr!19sChIJf7q6fNLr3TsRepvk81KUw6Y?authuser=0&hl=en&rclk=1,Aditya Misal House Restaurant,255,Fast Food,20.0165,73.824723,"Shop No. 2, Chouk, near Absolute Gym",,,5,2,66,panchvati
